hanja,kor,radical,radical_name,stroke_count,level,rep_pron
換,바꿀 환,手,손 수,12,준3급,환
洲,물가 주,水,물 수,9,준3급,주
雖,비록 수,隹,새 추,17,3급,수
億,억 억,人,사람 인,15,5급,억
壯,장할 장,士,선비 사,7,4급,장
云,이를 운,二,두 이,4,3급,운
詞,말/글 사,言,말씀 언,12,준3급,사
姪,조카 질,女,계집 녀,9,3급,질
職,직분 직,耳,귀 이,18,준4급,직
業,업 업,木,나무 목,13,준6급,업
隔,사이뜰 격,阜,언덕 부,13,준3급,격
昇,오를 승,日,날 일,8,준3급,승
寅,범/동방 인,宀,집 면,11,3급,인
掠,노략질할 략,手,손 수,11,3급,략
貝,조개 패,貝,조개 패,7,3급,패
賤,천할 천,貝,조개 패,15,준3급,천
勿,말 물,勹,쌀 포,4,준3급,물
徵,부를 징,彳,조금걸을 척,15,준3급,징
材,재목 재,木,나무 목,7,준5급,재
崇,높을 숭,山,메 산,11,4급,숭
困,곤할 곤,囗,에워쌀 위|나라 국,7,4급,곤
然,그럴 연,火,불 화,12,7급,연
蛇,긴뱀 사,虫,벌레 훼,11,준3급,사
城,재 성,土,흙 토,10,준4급,성
吾,나 오,口,입 구,7,3급,오
殘,남을 잔,歹,뼈앙상할 알|나쁠 대,12,4급,잔
繫,맬 계,糸,실 사|가는실 멱,19,3급,계
順,순할 순,頁,머리 혈,12,준5급,순
肺,허파 폐,肉,고기 육,8,준3급,폐
儉,검소할 검,人,사람 인,15,4급,검
毒,독 독,毋,말 무,9,준4급,독
柳,버들 류,木,나무 목,9,4급,류
務,힘쓸 무,力,힘 력,11,준4급,무
招,부를 초,手,손 수,8,4급,초
淨,깨끗할 정,水,물 수,11,준3급,정
揚,날릴 양,手,손 수,12,준3급,양
散,흩을 산,攴,칠 복,12,4급,산
滅,꺼질/멸할 멸,水,물 수,13,준3급,멸
醫,의원 의,酉,닭 유,18,6급,의
聲,소리 성,耳,귀 이,17,준4급,성
獲,얻을 획,犬,개 견,17,준3급,획
鷄,닭 계,鳥,새 조,21,4급,계
以,써 이,人,사람 인,5,준5급,이
蜂,벌 봉,虫,벌레 훼,13,3급,봉
掛,걸 괘,手,손 수,11,3급,괘
鳥,새 조,鳥,새 조,11,준4급,조
憐,불쌍히여길 련,心,마음 심,15,3급,련
夷,오랑캐 이,大,큰 대,6,3급,이
莫,없을 막,艸,풀 초,11,준3급,막
斜,비낄 사,斗,말 두,11,준3급,사
葬,장사지낼 장,艸,풀 초,13,준3급,장
季,계절 계,子,아들 자,8,4급,계
籍,문서 적,竹,대 죽,20,4급,적
商,장사 상,口,입 구,11,준5급,상
陶,질그릇 도,阜,언덕 부,11,준3급,도
增,더할 증,土,흙 토,15,준4급,증
渴,목마를 갈,水,물 수,12,3급,갈
開,열 개,門,문 문,12,6급,개
惡,악할 악|미워할 오,心,마음 심,12,준5급,악
過,지날 과,辵,쉬엄쉬엄갈 착,13,준5급,과
密,빽빽할 밀,宀,집 면,11,준4급,밀
偶,짝 우,人,사람 인,11,준3급,우
寂,고요할 적,宀,집 면,11,준3급,적
絹,비단 견,糸,실 사|가는실 멱,13,3급,견
絡,이을/얽을 락,糸,실 사|가는실 멱,12,준3급,락
仙,신선 선,人,사람 인,5,준5급,선
外,바깥 외,夕,저녁 석,5,8급,외
昭,밝을 소,日,날 일,9,3급,소
者,놈 자,老,늙을 로,9,6급,자
區,구분할/지경 구,匸,감출 혜,11,6급,구
收,거둘 수,攴,칠 복,6,준4급,수
冬,겨울 동,冫,얼음 빙,5,7급,동
牛,소 우,牛,소 우,4,5급,우
質,바탕 질,貝,조개 패,15,준5급,질
免,면할 면,儿,어진사람 인,7,준3급,면
六,여섯 륙,八,여덟 팔,4,8급,륙
府,마을 부,广,집 엄,8,준4급,부
約,맺을 약,糸,실 사|가는실 멱,9,준5급,약
誓,맹세할 서,言,말씀 언,14,3급,서
寸,마디 촌,寸,마디 촌,3,8급,촌
射,쏠 사,寸,마디 촌,10,4급,사
阿,언덕 아,阜,언덕 부,8,준3급,아
龍,용 룡,龍,용 룡,16,4급,룡
派,갈래 파,水,물 수,9,4급,파
而,말이을 이,而,말이을 이,6,3급,이
女,계집 녀,女,계집 녀,3,8급,녀
取,가질 취,又,또 우,8,준4급,취
焉,어찌 언,火,불 화,11,3급,언
慣,익숙할 관,心,마음 심,14,준3급,관
帥,장수 수,巾,수건 건,9,준3급,수
寺,절 사,寸,마디 촌,6,준4급,사
美,아름다울 미,羊,양 양,9,6급,미
景,볕 경,日,날 일,12,5급,경
確,굳을 확,石,돌 석,15,준4급,확
緩,느릴 완,糸,실 사|가는실 멱,15,준3급,완
座,자리 좌,广,집 엄,10,4급,좌
蒸,찔 증,艸,풀 초,14,준3급,증
唱,부를 창,口,입 구,11,5급,창
尖,뾰족할 첨,小,작을 소,6,3급,첨
誦,욀 송,言,말씀 언,14,3급,송
展,펼 전,尸,주검 시,10,준5급,전
見,볼 견|뵈올 현,見,볼 견|뵈올 현,7,준5급,견
篤,도타울 독,竹,대 죽,16,3급,독
玄,검을 현,玄,검을 현,5,준3급,현
亨,형통할 형,亠,돼지해머리 두,7,3급,형
載,실을 재,車,수레 거/차,13,준3급,재
畜,짐승 축,田,밭 전,10,준3급,축
鑑,거울 감,金,쇠 금|성 김,22,준3급,감
及,미칠 급,又,또 우,4,준3급,급
婚,혼인할 혼,女,계집 녀,11,4급,혼
漁,고기잡을 어,水,물 수,14,5급,어
備,갖출 비,人,사람 인,12,준4급,비
應,응할 응,心,마음 심,17,준4급,응
栗,밤 률,木,나무 목,10,준3급,률
頻,자주 빈,頁,머리 혈,16,3급,빈
畏,두려워할 외,田,밭 전,9,3급,외
且,또 차,一,한 일,5,3급,차
屋,집 옥,尸,주검 시,9,5급,옥
坐,앉을 좌,土,흙 토,7,준3급,좌
輕,가벼울 경,車,수레 거/차,14,5급,경
民,백성 민,氏,각시/성씨 씨,5,8급,민
浦,개 포,水,물 수,10,준3급,포
槪,대개 개,木,나무 목,15,준3급,개
深,깊을 심,水,물 수,11,준4급,심
朴,성 박,木,나무 목,6,6급,박
血,피 혈,血,피 혈,6,준4급,혈
隨,따를 수,阜,언덕 부,16,준3급,수
科,과목 과,禾,벼 화,9,준6급,과
潤,불을 윤,水,물 수,15,준3급,윤
疏,소통할 소,疋,짝 필,12,준3급,소
松,소나무 송,木,나무 목,8,4급,송
決,결단할 결,水,물 수,7,준5급,결
大,큰 대,大,큰 대,3,8급,대
胃,밥통 위,肉,고기 육,9,준3급,위
優,넉넉할 우,人,사람 인,17,4급,우
耶,어조사 야,耳,귀 이,9,3급,야
互,서로 호,二,두 이,4,3급,호
國,나라 국,囗,에워쌀 위|나라 국,11,8급,국
級,등급 급,糸,실 사|가는실 멱,10,6급,급
冠,갓 관,冖,덮을 멱,9,준3급,관
欺,속일 기,欠,하품 흠,12,3급,기
除,덜 제,阜,언덕 부,10,준4급,제
陣,진칠 진,阜,언덕 부,10,4급,진
戲,놀이 희,戈,창 과,17,준3급,희
序,차례 서,广,집 엄,7,5급,서
寒,찰 한,宀,집 면,12,5급,한
暮,저물 모,日,날 일,15,3급,모
兄,형 형,儿,어진사람 인,5,8급,형
太,클 태,大,큰 대,4,6급,태
強,강할 강,弓,활 궁,11,6급,강
冥,어두울 명,冖,덮을 멱,10,3급,명
丑,소 축,一,한 일,4,3급,축
敵,대적할 적,攴,칠 복,15,준4급,적
原,언덕 원,厂,기슭 한,10,5급,원
丙,남녘 병,一,한 일,5,준3급,병
等,무리 등,竹,대 죽,12,준6급,등
郭,둘레/외성 곽,邑,고을 읍,11,3급,곽
傑,뛰어날 걸,人,사람 인,12,4급,걸
祖,할아비 조,示,보일 시,10,7급,조
唯,오직 유,口,입 구,11,3급,유
潛,잠길 잠,水,물 수,15,준3급,잠
浮,뜰 부,水,물 수,10,준3급,부
係,맬 계,人,사람 인,9,준4급,계
店,가게 점,广,집 엄,8,준5급,점
兆,억조 조,儿,어진사람 인,6,준3급,조
浩,넓을 호,水,물 수,10,준3급,호
葉,잎 엽,艸,풀 초,13,5급,엽
州,고을 주,巛,내 천,6,준5급,주
懷,품을 회,心,마음 심,19,준3급,회
雙,두 쌍,隹,새 추,18,준3급,쌍
縮,줄일 축,糸,실 사|가는실 멱,17,4급,축
具,갖출 구,八,여덟 팔,8,준5급,구
暢,화창할 창,日,날 일,14,3급,창
七,일곱 칠,一,한 일,2,8급,칠
泳,헤엄칠 영,水,물 수,8,3급,영
蹟,자취 적,足,발 족 / 족할 족,18,준3급,적
益,더할 익,皿,그릇 명,10,준4급,익
程,한도/길 정,禾,벼 화,12,준4급,정
毛,터럭 모,毛,털 모,4,준4급,모
井,우물 정,二,두 이,4,준3급,정
濁,흐릴 탁,水,물 수,16,3급,탁
彼,저 피,彳,조금걸을 척,8,준3급,피
政,정사 정,攴,칠 복,9,준4급,정
輪,바퀴 륜,車,수레 거/차,15,4급,륜
癸,북방/천간 계,癶,등질 발,9,3급,계
菌,버섯 균,艸,풀 초,12,준3급,균
雅,맑을 아,隹,새 추,12,준3급,아
賦,부세 부,貝,조개 패,15,준3급,부
姑,시어미 고,女,계집 녀,8,준3급,고
特,특별할 특,牛,소 우,10,6급,특
墮,떨어질 타,土,흙 토,15,3급,타
哀,슬플 애,口,입 구,9,준3급,애
味,맛 미,口,입 구,8,준4급,미
楊,버들 양,木,나무 목,13,3급,양
二,두 이,二,두 이,2,8급,이
斤,근/날 근,斤,근/날 근,4,3급,근
都,도읍 도,邑,고을 읍,12,5급,도
寡,적을 과,宀,집 면,14,준3급,과
評,평할 평,言,말씀 언,12,4급,평
罔,없을 망,网,그물 망,8,3급,망
潔,깨끗할 결,水,물 수,15,준4급,결
著,나타날 저,艸,풀 초,13,준3급,저
離,떠날 리,隹,새 추,19,4급,리
身,몸 신,身,몸 신,7,준6급,신
難,어려울 난,隹,새 추,19,준4급,난
圍,에워쌀 위,囗,에워쌀 위|나라 국,12,4급,위
陰,그늘 음,阜,언덕 부,11,준4급,음
隱,숨을 은,阜,언덕 부,17,4급,은
雁,기러기 안,隹,새 추,12,3급,안
奏,아뢸 주,大,큰 대,9,준3급,주
朔,초하루 삭,月,달 월,10,3급,삭
慢,거만할 만,心,마음 심,14,3급,만
帶,띠 대,巾,수건 건,11,준4급,대
飮,마실 음,食,밥/먹을 식,13,준6급,음
洞,골 동|밝을 통,水,물 수,9,7급,동
恕,용서할 서,心,마음 심,10,준3급,서
急,급할 급,心,마음 심,9,준6급,급
侯,제후 후,人,사람 인,9,3급,후
紅,붉을 홍,糸,실 사|가는실 멱,9,4급,홍
參,참여할 참,厶,사사 사,11,준5급,참
出,날 출,凵,입벌릴 감,5,7급,출
恭,공손할 공,心,마음 심,10,준3급,공
叫,부르짖을 규,口,입 구,5,3급,규
寫,베낄 사,宀,집 면,15,5급,사
就,나아갈 취,尢,절름발이 왕,12,4급,취
對,대할 대,寸,마디 촌,14,준6급,대
空,빌 공,穴,굴 혈,8,준7급,공
視,볼 시,見,볼 견|뵈올 현,12,준4급,시
結,맺을 결,糸,실 사|가는실 멱,12,준5급,결
位,자리 위,人,사람 인,7,5급,위
販,팔 판,貝,조개 패,11,3급,판
玉,구슬 옥,玉,구슬 옥,5,준4급,옥
唐,당나라/당황할 당,口,입 구,10,준3급,당
胸,가슴 흉,肉,고기 육,10,준3급,흉
信,믿을 신,人,사람 인,9,준6급,신
總,다 총,糸,실 사|가는실 멱,17,준4급,총
午,낮 오,十,열 십,4,준7급,오
立,설 립,立,설 립,5,준7급,립
博,넓을 박,十,열 십,12,준4급,박
得,얻을 득,彳,조금걸을 척,11,준4급,득
配,나눌/짝 배,酉,닭 유,10,준4급,배
晴,갤 청,日,날 일,12,3급,청
夢,꿈 몽,夕,저녁 석,14,준3급,몽
定,정할 정,宀,집 면,8,6급,정
麗,고울 려,鹿,사슴 록,19,준4급,려
尙,오히려 상,小,작을 소,8,준3급,상
害,해할 해,宀,집 면,10,준5급,해
賀,하례할 하,貝,조개 패,12,준3급,하
梨,배 리,木,나무 목,11,3급,리
嘗,맛볼 상,口,입 구,14,3급,상
金,쇠 금|성 김,金,쇠 금|성 김,8,8급,금
桂,계수나무 계,木,나무 목,10,준3급,계
破,깨뜨릴 파,石,돌 석,10,준4급,파
訴,호소할 소,言,말씀 언,12,준3급,소
週,주일 주,辵,쉬엄쉬엄갈 착,12,준5급,주
沙,모래 사,水,물 수,7,준3급,사
貞,곧을 정,貝,조개 패,9,준3급,정
氣,기운 기,气,기운 기,10,준7급,기
注,부을 주,水,물 수,8,준6급,주
寶,보배 보,宀,집 면,20,준4급,보
供,이바지할 공,人,사람 인,8,준3급,공
片,조각 편,片,조각 편,4,준3급,편
元,으뜸 원,儿,어진사람 인,4,준5급,원
酒,술 주,酉,닭 유,10,4급,주
此,이 차,止,그칠 지,6,준3급,차
茂,무성할 무,艸,풀 초,9,준3급,무
埋,묻을 매,土,흙 토,10,3급,매
龜,거북 구|거북 귀|터질 균,龜,거북 구/귀|터질 균,16,3급,귀
契,맺을 계,大,큰 대,9,준3급,계
戌,개 술,戈,창 과,6,3급,술
祭,제사 제,示,보일 시,11,준4급,제
渡,건널 도,水,물 수,12,준3급,도
初,처음 초,刀,칼 도,7,5급,초
缺,이지러질 결,缶,장군 부,10,준4급,결
笛,피리 적,竹,대 죽,11,준3급,적
藝,재주 예,艸,풀 초,19,준4급,예
師,스승 사,巾,수건 건,10,준4급,사
行,다닐 행|항렬 항,行,다닐 행|항렬 항,6,6급,행
獵,사냥 렵,犬,개 견,18,3급,렵
息,쉴 식,心,마음 심,10,준4급,식
巨,클 거,工,장인 공,5,4급,거
稅,세금 세,禾,벼 화,12,준4급,세
聽,들을 청,耳,귀 이,22,4급,청
翁,늙은이 옹,羽,깃 우,10,3급,옹
制,절제할 제,刀,칼 도,8,준4급,제
姿,모양 자,女,계집 녀,9,4급,자
超,뛰어넘을 초,走,달릴 주,12,준3급,초
恥,부끄러울 치,心,마음 심,10,준3급,치
播,뿌릴 파,手,손 수,15,3급,파
租,조세 조,禾,벼 화,10,준3급,조
康,편안 강,广,집 엄,11,준4급,강
趣,뜻 취,走,달릴 주,15,4급,취
階,섬돌 계,阜,언덕 부,12,4급,계
朱,붉을 주,木,나무 목,6,4급,주
買,살 매,貝,조개 패,12,5급,매
予,나 여,亅,갈고리 궐,4,3급,여
議,의논할 의,言,말씀 언,20,준4급,의
吏,벼슬아치/관리 리,口,입 구,6,준3급,리
弓,활 궁,弓,활 궁,3,준3급,궁
乾,하늘/마를 건,乙,둘째 천간 을,11,준3급,건
晚,늦을 만,日,날 일,11,준3급,만
透,사무칠 투,辵,쉬엄쉬엄갈 착,11,준3급,투
體,몸 체,骨,뼈 골,23,준6급,체
斷,끊을 단,斤,근/날 근,18,준4급,단
克,이길 극,儿,어진사람 인,7,준3급,극
送,보낼 송,辵,쉬엄쉬엄갈 착,10,준4급,송
利,이할 리,刀,칼 도,7,준6급,리
寬,너그러울 관,宀,집 면,15,준3급,관
洋,큰바다 양,水,물 수,9,6급,양
男,사내 남,田,밭 전,7,준7급,남
幾,몇 기,幺,작을 요,12,3급,기
種,씨 종,禾,벼 화,14,준5급,종
迫,핍박할 박,辵,쉬엄쉬엄갈 착,9,준3급,박
續,이을 속,糸,실 사|가는실 멱,21,준4급,속
于,어조사 우,二,두 이,3,3급,우
錯,어긋날 착,金,쇠 금|성 김,16,준3급,착
霧,안개 무,雨,비 우,19,3급,무
騰,오를 등,馬,말 마,20,3급,등
肖,닮을/같을 초,肉,고기 육,7,준3급,초
嚴,엄할 엄,口,입 구,20,4급,엄
封,봉할 봉,寸,마디 촌,9,준3급,봉
勞,일할 로,力,힘 력,12,준5급,로
昏,어두울 혼,日,날 일,8,3급,혼
根,뿌리 근,木,나무 목,10,6급,근
效,본받을 효,攴,칠 복,10,준5급,효
露,이슬 로,雨,비 우,21,준3급,로
張,베풀 장,弓,활 궁,11,4급,장
疾,병 질,疒,병들어기댈 녁,10,준3급,질
坤,땅 곤,土,흙 토,8,3급,곤
由,말미암을 유,田,밭 전,5,6급,유
呼,부를 호,口,입 구,8,준4급,호
捉,잡을 착,手,손 수,10,3급,착
贊,도울 찬,貝,조개 패,19,준3급,찬
毁,헐 훼,殳,창 수,13,3급,훼
費,쓸 비,貝,조개 패,12,5급,비
跳,뛸 도,足,발 족 / 족할 족,13,3급,도
微,작을 미,彳,조금걸을 척,13,준3급,미
橋,다리 교,木,나무 목,16,5급,교
拜,절 배,手,손 수,9,준4급,배
庭,뜰 정,广,집 엄,10,준6급,정
偉,클 위,人,사람 인,11,준5급,위
欄,난간 란,木,나무 목,21,준3급,란
犯,범할 범,犬,개 견,5,4급,범
砲,대포 포,石,돌 석,10,준4급,포
朋,벗 붕,月,달 월,8,3급,붕
奔,달릴 분,大,큰 대,8,준3급,분
介,낄 개,人,사람 인,4,준3급,개
承,이을 승,手,손 수,8,준4급,승
漢,한수/한나라 한,水,물 수,14,준7급,한
法,법 법,水,물 수,8,준5급,법
明,밝을 명,日,날 일,8,준6급,명
動,움직일 동,力,힘 력,11,준7급,동
漠,넓을 막,水,물 수,14,준3급,막
形,모양 형,彡,터럭 삼,7,준6급,형
牧,칠 목,牛,소 우,8,준4급,목
記,기록할 기,言,말씀 언,10,준7급,기
須,모름지기 수,頁,머리 혈,12,3급,수
場,마당 장,土,흙 토,12,준7급,장
石,돌 석,石,돌 석,5,6급,석
進,나아갈 진,辵,쉬엄쉬엄갈 착,12,준4급,진
戰,싸움 전,戈,창 과,16,준6급,전
卿,벼슬 경,卩,병부 절,12,3급,경
慈,사랑 자,心,마음 심,13,준3급,자
惠,은혜 혜,心,마음 심,12,준4급,혜
彈,탄알 탄,弓,활 궁,15,4급,탄
顯,나타날 현,頁,머리 혈,23,4급,현
亂,어지러울 란,乙,둘째 천간 을,13,4급,란
繼,이을 계,糸,실 사|가는실 멱,20,4급,계
個,낱 개,人,사람 인,10,준4급,개
威,위엄 위,女,계집 녀,9,4급,위
陸,뭍 륙,阜,언덕 부,11,준5급,륙
引,끌 인,弓,활 궁,4,준4급,인
沿,물따라갈/따를 연,水,물 수,8,준3급,연
飾,꾸밀 식,食,밥/먹을 식,14,준3급,식
遍,두루 편,辵,쉬엄쉬엄갈 착,13,3급,편
何,어찌 하,人,사람 인,7,준3급,하
墓,무덤 묘,土,흙 토,14,4급,묘
浪,물결 랑,水,물 수,10,준3급,랑
諒,살펴알/믿을 량,言,말씀 언,15,3급,량
曉,새벽 효,日,날 일,16,3급,효
王,임금 왕,玉,구슬 옥,4,8급,왕
尺,자 척,尸,주검 시,4,준3급,척
釋,풀 석,釆,나눌 변,20,준3급,석
攝,다스릴/잡을 섭,手,손 수,21,3급,섭
果,실과 과,木,나무 목,8,준6급,과
野,들 야,里,마을 리,11,6급,야
五,다섯 오,二,두 이,4,8급,오
歎,탄식할 탄,欠,하품 흠,15,4급,탄
頌,기릴/칭송할 송,頁,머리 혈,13,4급,송
豈,어찌 기,豆,콩 두,10,3급,기
律,법칙 률,彳,조금걸을 척,9,준4급,률
淚,눈물 루,水,물 수,11,3급,루
則,법칙 칙,刀,칼 도,9,5급,칙
讚,기릴 찬,言,말씀 언,26,4급,찬
訣,이별할 결,言,말씀 언,11,준3급,결
十,열 십,十,열 십,2,8급,십
蔽,덮을 폐,艸,풀 초,16,3급,폐
哲,밝을 철,口,입 구,10,준3급,철
多,많을 다,夕,저녁 석,6,6급,다
獸,짐승 수,犬,개 견,19,준3급,수
價,값 가,人,사람 인,15,준5급,가
護,도울 호,言,말씀 언,21,준4급,호
妻,아내 처,女,계집 녀,8,준3급,처
前,앞 전,刀,칼 도,9,준7급,전
條,가지 조,木,나무 목,11,4급,조
票,표 표,示,보일 시,11,준4급,표
成,이룰 성,戈,창 과,7,준6급,성
登,오를 등,癶,등질 발,12,7급,등
報,갚을/알릴 보,土,흙 토,12,준4급,보
臺,대 대,至,이를 지,14,준3급,대
照,비칠 조,火,불 화,13,준3급,조
輩,무리 배,車,수레 거/차,15,준3급,배
消,사라질 소,水,물 수,10,준6급,소
右,오를/오른(쪽) 우,口,입 구,5,준7급,우
怨,원망할 원,心,마음 심,9,4급,원
蓮,연꽃 련,艸,풀 초,15,준3급,련
構,얽을 구,木,나무 목,14,4급,구
悟,깨달을 오,心,마음 심,10,준3급,오
陳,베풀/묵을 진,阜,언덕 부,11,준3급,진
患,근심 환,心,마음 심,11,5급,환
恩,은혜 은,心,마음 심,10,준4급,은
官,벼슬 관,宀,집 면,8,준4급,관
訪,찾을 방,言,말씀 언,11,준4급,방
忙,바쁠 망,心,마음 심,6,3급,망
森,수풀 삼,木,나무 목,12,준3급,삼
曰,가로 왈,曰,가로 왈,4,3급,왈
斯,이 사,斤,근/날 근,12,3급,사
鹽,소금 염,鹵,개펄 로,24,준3급,염
誰,누구 수,言,말씀 언,15,3급,수
境,지경 경,土,흙 토,14,준4급,경
戊,천간 무,戈,창 과,5,3급,무
苗,모 묘,艸,풀 초,9,3급,묘
脅,위협할 협,肉,고기 육,10,준3급,협
侵,침노할 침,人,사람 인,9,준4급,침
食,밥/먹을 식,食,밥/먹을 식,9,준7급,식
敗,패할 패,攴,칠 복,11,5급,패
抗,겨룰 항,手,손 수,7,4급,항
菊,국화 국,艸,풀 초,12,준3급,국
繁,번성할 번,糸,실 사|가는실 멱,17,준3급,번
携,이끌 휴,手,손 수,13,3급,휴
休,쉴 휴,人,사람 인,6,7급,휴
宜,마땅 의,宀,집 면,8,3급,의
削,깎을 삭,刀,칼 도,9,준3급,삭
溪,시내 계,水,물 수,13,준3급,계
草,풀 초,艸,풀 초,10,7급,초
願,원할 원,頁,머리 혈,19,5급,원
荒,거칠 황,艸,풀 초,10,준3급,황
黨,무리 당,黑,검을 흑,20,준4급,당
畢,마칠 필,田,밭 전,11,준3급,필
竹,대 죽,竹,대 죽,6,준4급,죽
妹,누이 매,女,계집 녀,8,4급,매
目,눈 목,目,눈 목,5,6급,목
浴,목욕할 욕,水,물 수,10,5급,욕
人,사람 인,人,사람 인,2,8급,인
善,착할 선,口,입 구,12,5급,선
炎,불꽃 염,火,불 화,8,준3급,염
傍,곁 방,人,사람 인,12,3급,방
慨,슬퍼할 개,心,마음 심,14,3급,개
挑,돋울 도,手,손 수,9,3급,도
士,선비 사,士,선비 사,3,준5급,사
爐,화로 로,火,불 화,20,준3급,로
徒,무리 도,彳,조금걸을 척,10,4급,도
援,도울 원,手,손 수,12,4급,원
勇,날랠 용,力,힘 력,9,준6급,용
練,익힐 련,糸,실 사|가는실 멱,15,준5급,련
啓,열 계,口,입 구,11,준3급,계
履,밟을 리,尸,주검 시,15,준3급,리
響,울릴 향,音,소리 음,22,준3급,향
愁,근심 수,心,마음 심,13,준3급,수
腹,배 복,肉,고기 육,13,준3급,복
需,쓰일/쓸 수,雨,비 우,14,준3급,수
刺,찌를 자|찌를 척,刀,칼 도,8,준3급,척
修,닦을 수,人,사람 인,10,준4급,수
只,다만 지,口,입 구,5,3급,지
恐,두려울 공,心,마음 심,10,준3급,공
營,경영할 영,火,불 화,17,4급,영
奚,어찌 해,大,큰 대,10,3급,해
芽,싹 아,艸,풀 초,8,준3급,아
催,재촉할 최,人,사람 인,13,준3급,최
亭,정자 정,亠,돼지해머리 두,9,준3급,정
輝,빛날 휘,車,수레 거/차,15,3급,휘
驅,몰 구,馬,말 마,21,3급,구
紫,자줏빛 자,糸,실 사|가는실 멱,12,준3급,자
禽,새 금,禸,발자국 유,13,준3급,금
幸,다행 행,干,방패 간,8,준6급,행
臨,임할 림,臣,신하 신,17,준3급,림
湯,끓일 탕,水,물 수,12,준3급,탕
糖,엿 당,米,쌀 미,16,준3급,당
紀,벼리 기,糸,실 사|가는실 멱,9,4급,기
愛,사랑 애,心,마음 심,13,6급,애
氷,얼음 빙,水,물 수,5,5급,빙
壞,무너질 괴,土,흙 토,19,준3급,괴
卒,마칠 졸,十,열 십,8,준5급,졸
經,지날/글 경,糸,실 사|가는실 멱,13,준4급,경
薦,천거할 천,艸,풀 초,17,3급,천
檢,검사할 검,木,나무 목,17,준4급,검
償,갚을 상,人,사람 인,17,준3급,상
理,다스릴 리,玉,구슬 옥,11,준6급,리
燃,탈 연,火,불 화,16,4급,연
激,격할 격,水,물 수,16,4급,격
妥,온당할 타,女,계집 녀,7,3급,타
戀,그리워할/그릴 련,心,마음 심,23,준3급,련
炭,숯 탄,火,불 화,9,5급,탄
淡,맑을 담,水,물 수,11,준3급,담
內,안 내,入,들 입,4,준7급,내
防,막을 방,阜,언덕 부,7,준4급,방
名,이름 명,口,입 구,6,준7급,명
童,아이 동,立,설 립,12,준6급,동
星,별 성,日,날 일,9,준4급,성
塊,흙덩이 괴,土,흙 토,13,3급,괴
時,때 시,日,날 일,10,준7급,시
硬,굳을 경,石,돌 석,12,준3급,경
濯,씻을 탁,水,물 수,17,3급,탁
期,기약할 기,月,달 월,12,5급,기
塗,칠할 도,土,흙 토,13,3급,도
刻,새길 각,刀,칼 도,8,4급,각
補,기울 보,衣,옷 의,12,준3급,보
跡,발자취 적,足,발 족 / 족할 족,13,준3급,적
底,밑 저,广,집 엄,8,4급,저
傲,거만할 오,人,사람 인,13,3급,오
婢,계집종 비,女,계집 녀,11,준3급,비
首,머리 수,首,머리 수,9,준5급,수
勤,부지런할 근,力,힘 력,13,4급,근
螢,반딧불 형,虫,벌레 훼,16,3급,형
慾,욕심 욕,心,마음 심,15,준3급,욕
改,고칠 개,攴,칠 복,7,5급,개
主,임금/주인 주,丶,점 주,5,7급,주
曆,책력 력,日,날 일,16,준3급,력
速,빠를 속,辵,쉬엄쉬엄갈 착,11,6급,속
涼,서늘할 량,水,물 수,11,준3급,량
工,장인 공,工,장인 공,3,준7급,공
側,곁 측,人,사람 인,11,준3급,측
球,공 구,玉,구슬 옥,11,준6급,구
波,물결 파,水,물 수,8,준4급,파
簿,문서 부,竹,대 죽,19,준3급,부
輸,보낼 수,車,수레 거/차,16,준3급,수
已,이미 이,己,몸 기,3,준3급,이
束,묶을 속,木,나무 목,7,준5급,속
忽,갑자기 홀,心,마음 심,8,준3급,홀
廢,폐할/버릴 폐,广,집 엄,15,준3급,폐
銃,총 총,金,쇠 금|성 김,14,준4급,총
羽,깃 우,羽,깃 우,6,준3급,우
努,힘쓸 노,力,힘 력,7,준4급,노
貯,쌓을 저,貝,조개 패,12,5급,저
額,이마 액,頁,머리 혈,18,4급,액
蓄,모을 축,艸,풀 초,14,준4급,축
同,한가지 동,口,입 구,6,7급,동
車,수레 거|수레 차,車,수레 거/차,7,준7급,차
賞,상줄 상,貝,조개 패,15,5급,상
節,마디 절,竹,대 죽,15,준5급,절
隆,높을 륭,阜,언덕 부,12,준3급,륭
訂,바로잡을 정,言,말씀 언,9,3급,정
泥,진흙 니,水,물 수,8,준3급,니
置,둘 치,网,그물 망,13,준4급,치
製,지을 제,衣,옷 의,14,준4급,제
創,비롯할 창,刀,칼 도,12,준4급,창
寧,편안 녕,宀,집 면,14,준3급,녕
豊,풍년 풍,豆,콩 두,13,준4급,풍
抑,누를 억,手,손 수,7,준3급,억
灰,재 회,火,불 화,6,4급,회
碑,비석 비,石,돌 석,13,4급,비
若,같을 약|반야 야,艸,풀 초,9,준3급,약
訓,가르칠 훈,言,말씀 언,10,6급,훈
鐵,쇠 철,金,쇠 금|성 김,21,5급,철
詩,시 시,言,말씀 언,13,준4급,시
司,맡을 사,口,입 구,5,준3급,사
僧,중 승,人,사람 인,14,준3급,승
閱,볼 열,門,문 문,15,3급,열
量,헤아릴 량,里,마을 리,12,5급,량
糧,양식 량,米,쌀 미,18,4급,량
鄕,시골 향,邑,고을 읍,13,준4급,향
悲,슬플 비,心,마음 심,12,준4급,비
惟,생각할 유,心,마음 심,11,3급,유
